Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
2	2	259	appFace://	OutData	0.3328	0.344175	0	0
2	2	259	appFace://	InNacks	0	0	0	0
2	2	259	appFace://	OutNacks	0	0	0	0
2	2	259	appFace://	InSatisfiedInterests	0.3328	0	0	0
2	2	259	appFace://	InTimedOutInterests	0	0	0	0
2	2	259	appFace://	OutSatisfiedInterests	0	0	0	0
2	2	259	appFace://	OutTimedOutInterests	0	0	0	0
2	2	260	geoFace://	InInterests	0	0	0	0
2	2	260	geoFace://	OutInterests	1.664	0	1	0
2	2	260	geoFace://	InData	0.3328	0.344175	0	0
2	2	260	geoFace://	OutData	0	0	0	0
2	2	260	geoFace://	InNacks	0	0	0	0
2	2	260	geoFace://	OutNacks	0	0	0	0
2	2	260	geoFace://	InSatisfiedInterests	0	0	0	0
2	2	260	geoFace://	InTimedOutInterests	0	0	0	0
2	2	260	geoFace://	OutSatisfiedInterests	0.32	0	0	0
2	2	260	geoFace://	OutTimedOutInterests	0	0	0	0
2	2	261	geoFace://	InInterests	0.0128	0.000425	0	0
2	2	261	geoFace://	OutInterests	0	0	0	0
2	2	261	geoFace://	InData	0	0	0	0
2	2	261	geoFace://	OutData	0.0128	0.0132375	0	0
2	2	261	geoFace://	InNacks	0	0	0	0
2	2	261	geoFace://	OutNacks	0	0	0	0
2	2	261	geoFace://	InSatisfiedInterests	0	0	0	0
2	2	261	geoFace://	InTimedOutInterests	0	0	0	0
2	2	261	geoFace://	OutSatisfiedInterests	0	0	0	0
2	2	261	geoFace://	OutTimedOutInterests	0	0	0	0
2	2	-1	all	SatisfiedInterests	0.384	0	0	0
2	2	-1	all	TimedOutInterests	0	0	0	0
2	3	1	internal://	InInterests	0	0	0	0
2	3	1	internal://	OutInterests	0	0	0	0
2	3	1	internal://	InData	0	0	0	0
2	3	1	internal://	OutData	0	0	0	0
2	3	1	internal://	InNacks	0	0	0	0
2	3	1	internal://	OutNacks	0	0	0	0
2	3	1	internal://	InSatisfiedInterests	0	0	0	0
2	3	1	internal://	InTimedOutInterests	0	0	0	0
2	3	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	3	1	internal://	OutTimedOutInterests	0	0	0	0
2	3	256	geoFace://	InInterests	0	0	0	0
2	3	256	geoFace://	OutInterests	0.0128	0.000425	0	0
2	3	256	geoFace://	InData	0	0	0	0
2	3	256	geoFace://	OutData	0	0	0	0
2	3	256	geoFace://	InNacks	0	0	0	0
2	3	256	geoFace://	OutNacks	0	0	0	0
2	3	256	geoFace://	InSatisfiedInterests	0	0	0	0
2	3	256	geoFace://	InTimedOutInterests	0	0	0	0
2	3	256	geoFace://	OutSatisfiedInterests	0.0128	0	0	0
2	3	256	geoFace://	OutTimedOutInterests	0	0	0	0
2	3	257	internal://	InInterests	0	0	0	0
2	3	257	internal://	OutInterests	0	0	0	0
2	3	257	internal://	InData	0	0	0	0
2	3	257	internal://	OutData	0	0	0	0
2	3	257	internal://	InNacks	0	0	0	0
2	3	257	internal://	OutNacks	0	0	0	0
2	3	257	internal://	InSatisfiedInterests	0.0256	0	0	0
2	3	257	internal://	InTimedOutInterests	0	0	0	0
2	3	257	internal://	OutSatisfiedInterests	0	0	0	0
2	3	257	internal://	OutTimedOutInterests	0	0	0	0
2	3	259	geoFace://	InInterests	0.3328	0.01105	0	0
2	3	259	geoFace://	OutInterests	0	0	0	0
2	3	259	geoFace://	InData	0	0	0	0
2	3	259	geoFace://	OutData	0.3328	0.344175	0	0
2	3	259	geoFace://	InNacks	0	0	0	0
2	3	259	geoFace://	OutNacks	0	0	0	0
2	3	259	geoFace://	InSatisfiedInterests	0.3328	0	0	0
2	3	259	geoFace://	InTimedOutInterests	0	0	0	0
2	3	259	geoFace://	OutSatisfiedInterests	0	0	0	0
2	3	259	geoFace://	OutTimedOutInterests	0	0	0	0
2	3	260	geoFace://	InInterests	0	0	0	0
2	3	260	geoFace://	OutInterests	0.32	0.010625	0	0
2	3	260	geoFace://	InData	0.3584	0.37065	0	0
2	3	260	geoFace://	OutData	0	0	0	0
2	3	260	geoFace://	InNacks	0	0	0	0
2	3	260	geoFace://	OutNacks	0	0	0	0
2	3	260	geoFace://	InSatisfiedInterests	0	0	0	0
2	3	260	geoFace://	InTimedOutInterests	0	0	0	0
2	3	260	geoFace://	OutSatisfiedInterests	0.32	0	0	0
2	3	260	geoFace://	OutTimedOutInterests	0	0	0	0
2	3	-1	all	SatisfiedInterests	0.3584	0	0	0
2	3	-1	all	TimedOutInterests	0	0	0	0
2	4	1	internal://	InInterests	0	0	0	0
2	4	1	internal://	OutInterests	0	0	0	0
2	4	1	internal://	InData	0	0	0	0
2	4	1	internal://	OutData	0	0	0	0
2	4	1	internal://	InNacks	0	0	0	0
2	4	1	internal://	OutNacks	0	0	0	0
2	4	1	internal://	InSatisfiedInterests	0	0	0	0
2	4	1	internal://	InTimedOutInterests	0	0	0	0
2	4	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	4	1	internal://	OutTimedOutInterests	0	0	0	0
2	4	256	geoFace://	InInterests	0	0	0	0
2	4	256	geoFace://	OutInterests	0.0128	0.000425	0	0
2	4	256	geoFace://	InData	0	0	0	0
2	4	256	geoFace://	OutData	0	0	0	0
2	4	256	geoFace://	InNacks	0	0	0	0
2	4	256	geoFace://	OutNacks	0	0	0	0
2	4	256	geoFace://	InSatisfiedInterests	0	0	0	0
2	4	256	geoFace://	InTimedOutInterests	0	0	0	0
2	4	256	geoFace://	OutSatisfiedInterests	0.0128	0	0	0
2	4	256	geoFace://	OutTimedOutInterests	0	0	0	0
2	4	257	internal://	InInterests	0	0	0	0
2	4	257	internal://	OutInterests	0	0	0	0
2	4	257	internal://	InData	0	0	0	0
2	4	257	internal://	OutData	0	0	0	0
2	4	257	internal://	InNacks	0	0	0	0
2	4	257	internal://	OutNacks	0	0	0	0
2	4	257	internal://	InSatisfiedInterests	0.0256	0	0	0
2	4	257	internal://	InTimedOutInterests	0	0	0	0
2	4	257	internal://	OutSatisfiedInterests	0	0	0	0
2	4	257	internal://	OutTimedOutInterests	0	0	0	0
2	4	259	geoFace://	InInterests	0.3328	0.01105	0	0
2	4	259	geoFace://	OutInterests	0	0	0	0
2	4	259	geoFace://	InData	0	0	0	0
2	4	259	geoFace://	OutData	0.3328	0.344175	0	0
2	4	259	geoFace://	InNacks	0	0	0	0
2	4	259	geoFace://	OutNacks	0	0	0	0
2	4	259	geoFace://	InSatisfiedInterests	0.3328	0	0	0
2	4	259	geoFace://	InTimedOutInterests	0	0	0	0
2	4	259	geoFace://	OutSatisfiedInterests	0	0	0	0
2	4	259	geoFace://	OutTimedOutInterests	0	0	0	0
2	4	260	geoFace://	InInterests	0	0	0	0
2	4	260	geoFace://	OutInterests	0.32	0.010625	0	0
2	4	260	geoFace://	InData	0.3456	0.357412	0	0
2	4	260	geoFace://	OutData	0	0	0	0
2	4	260	geoFace://	InNacks	0	0	0	0
2	4	260	geoFace://	OutNacks	0	0	0	0
2	4	260	geoFace://	InSatisfiedInterests	0	0	0	0
2	4	260	geoFace://	InTimedOutInterests	0	0	0	0
2	4	260	geoFace://	OutSatisfiedInterests	0.32	0	0	0
2	4	260	geoFace://	OutTimedOutInterests	0	0	0	0
2	4	-1	all	SatisfiedInterests	0.3584	0	0	0
2	4	-1	all	TimedOutInterests	0	0	0	0
2	5	1	internal://	InInterests	0	0	0	0
2	5	1	internal://	OutInterests	0	0	0	0
2	5	1	internal://	InData	0	0	0	0
2	5	1	internal://	OutData	0	0	0	0
2	5	1	internal://	InNacks	0	0	0	0
2	5	1	internal://	OutNacks	0	0	0	0
2	5	1	internal://	InSatisfiedInterests	0	0	0	0
2	5	1	internal://	InTimedOutInterests	0	0	0	0
2	5	1	internal://	OutSatisfiedInterests	0.3712	0	0	0
2	5	1	internal://	OutTimedOutInterests	0	0	0	0
2	5	2	internal://	InInterests	0	0	0	0
2	5	2	internal://	OutInterests	0	0	0	0
2	5	2	internal://	InData	0	0	0	0
2	5	2	internal://	OutData	0	0	0	0
2	5	2	internal://	InNacks	0	0	0	0
2	5	2	internal://	OutNacks	0	0	0	0
2	5	2	internal://	InSatisfiedInterests	0.0256	0	0	0
2	5	2	internal://	InTimedOutInterests	0	0	0	0
2	5	2	internal://	OutSatisfiedInterests	0	0	0	0
2	5	2	internal://	OutTimedOutInterests	0	0	0	0
2	5	257	internal://	InInterests	0	0	0	0
2	5	257	internal://	OutInterests	0	0	0	0
2	5	257	internal://	InData	0	0	0	0
2	5	257	internal://	OutData	0	0	0	0
2	5	257	internal://	InNacks	0	0	0	0
2	5	257	internal://	OutNacks	0	0	0	0
2	5	257	internal://	InSatisfiedInterests	0.3456	0	0	0
2	5	257	internal://	InTimedOutInterests	0	0	0	0
2	5	257	internal://	OutSatisfiedInterests	0	0	0	0
2	5	257	internal://	OutTimedOutInterests	0	0	0	0
2	5	259	appFace://	InInterests	0	0	0	0
2	5	259	appFace://	OutInterests	0.3328	0.01105	0	0
2	5	259	appFace://	InData	0.3328	0.344175	0	0
2	5	259	appFace://	OutData	0	0	0	0
2	5	259	appFace://	InNacks	0	0	0	0
2	5	259	appFace://	OutNacks	0	0	0	0
2	5	259	appFace://	InSatisfiedInterests	0	0	0	0
2	5	259	appFace://	InTimedOutInterests	0	0	0	0
2	5	259	appFace://	OutSatisfiedInterests	0.3328	0	0	0
2	5	259	appFace://	OutTimedOutInterests	0	0	0	0
2	5	260	geoFace://	InInterests	0.3328	0.01105	0	0
2	5	260	geoFace://	OutInterests	0	0	0	0
2	5	260	geoFace://	InData	0	0	0	0
2	5	260	geoFace://	OutData	0.3328	0.344175	0	0
2	5	260	geoFace://	InNacks	0	0	0	0
2	5	260	geoFace://	OutNacks	0	0	0	0
2	5	260	geoFace://	InSatisfiedInterests	0.3328	0	0	0
2	5	260	geoFace://	InTimedOutInterests	0	0	0	0
2	5	260	geoFace://	OutSatisfiedInterests	0	0	0	0
2	5	260	geoFace://	OutTimedOutInterests	0	0	0	0
2	5	-1	all	SatisfiedInterests	0.704	0	0	0
2	5	-1	all	TimedOutInterests	0	0	0	0
2.5	0	1	internal://	InInterests	0	0	0	0
2.5	0	1	internal://	OutInterests	0	0	0	0
2.5	0	1	internal://	InData	0	0	0	0
2.5	0	1	internal://	OutData	0	0	0	0
2.5	0	1	internal://	InNacks	0	0	0	0
2.5	0	1	internal://	OutNacks	0	0	0	0
2.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	0	1	internal://	InTimedOutInterests	0	0	0	0
2.5	0	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	0	256	geoFace://	InInterests	0	0	0	0
2.5	0	256	geoFace://	OutInterests	0.00256	8.5e-05	0	0
2.5	0	256	geoFace://	InData	0	0	0	0
2.5	0	256	geoFace://	OutData	0	0	0	0
2.5	0	256	geoFace://	InNacks	0	0	0	0
2.5	0	256	geoFace://	OutNacks	0	0	0	0
2.5	0	256	geoFace://	InSatisfiedInterests	0	0	0	0
2.5	0	256	geoFace://	InTimedOutInterests	0	0	0	0
2.5	0	256	geoFace://	OutSatisfiedInterests	0.00256	0	0	0
2.5	0	256	geoFace://	OutTimedOutInterests	0	0	0	0
2.5	0	257	internal://	InInterests	0	0	0	0
2.5	0	257	internal://	OutInterests	0	0	0	0
2.5	0	257	internal://	InData	0	0	0	0
2.5	0	257	internal://	OutData	0	0	0	0
2.5	0	257	internal://	InNacks	0	0	0	0
2.5	0	257	internal://	OutNacks	0	0	0	0
2.5	0	257	internal://	InSatisfiedInterests	0.00512	0	0	0
2.5	0	257	internal://	InTimedOutInterests	0	0	0	0
2.5	0	257	internal://	OutSatisfiedInterests	0	0	0	0
2.5	0	257	internal://	OutTimedOutInterests	0	0	0	0
2.5	0	259	geoFace://	InInterests	1.66656	0.055335	1	0.0332031
2.5	0	259	geoFace://	OutInterests	0	0	0	0
2.5	0	259	geoFace://	InData	0	0	0	0
2.5	0	259	geoFace://	OutData	0.00256	0.0026475	0	0
2.5	0	259	geoFace://	InNacks	0	0	0	0
2.5	0	259	geoFace://	OutNacks	0	0	0	0
2.5	0	259	geoFace://	InSatisfiedInterests	0.00256	0	0	0
2.5	0	259	geoFace://	InTimedOutInterests	0	0	0	0
2.5	0	259	geoFace://	OutSatisfiedInterests	0	0	0	0
2.5	0	259	geoFace://	OutTimedOutInterests	0	0	0	0
2.5	0	260	geoFace://	InInterests	0	0	0	0
2.5	0	260	geoFace://	OutInterests	1.664	0.05525	1	0.0332031
2.5	0	260	geoFace://	InData	0.00512	0.005295	0	0
2.5	0	260	geoFace://	OutData	0	0	0	0
2.5	0	260	geoFace://	InNacks	0	0	0	0
2.5	0	260	geoFace://	OutNacks	0	0	0	0
2.5	0	260	geoFace://	InSatisfiedInterests	0	0	0	0
2.5	0	260	geoFace://	InTimedOutInterests	0	0	0	0
2.5	0	260	geoFace://	OutSatisfiedInterests	0	0	0	0
2.5	0	260	geoFace://	OutTimedOutInterests	0	0	0	0
2.5	0	-1	all	SatisfiedInterests	0.00768	0	0	0
2.5	0	-1	all	TimedOutInterests	0	0	0	0
2.5	1	1	internal://	InInterests	0	0	0	0
2.5	1	1	internal://	OutInterests	0	0	0	0
2.5	1	1	internal://	InData	0	0	0	0
2.5	1	1	internal://	OutData	0	0	0	0
2.5	1	1	internal://	InNacks	0	0	0	0
2.5	1	1	internal://	OutNacks	0	0	0	0
2.5	1	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	1	1	internal://	InTimedOutInterests	0	0	0	0
2.5	1	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	1	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	1	256	geoFace://	InInterests	0	0	0	0
2.5	1	256	geoFace://	OutInterests	0.00256	8.5e-05	0	0
2.5	1	256	geoFace://	InData	0	0	0	0
2.5	1	256	geoFace://	OutData	0	0	0	0
2.5	1	256	geoFace://	InNacks	0	0	0	0
2.5	1	256	geoFace://	OutNacks	0	0	0	0
2.5	1	256	geoFace://	InSatisfiedInterests	0	0	0	0
2.5	1	256	geoFace://	InTimedOutInterests	0	0	0	0
2.5	1	256	geoFace://	OutSatisfiedInterests	0.00256	0	0	0
2.5	1	256	geoFace://	OutTimedOutInterests	0	0	0	0
2.5	1	257	internal://	InInterests	0	0	0	0
2.5	1	257	internal://	OutInterests	0	0	0	0
2.5	1	257	internal://	InData	0	0	0	0
2.5	1	257	internal://	OutData	0	0	0	0
2.5	1	257	internal://	InNacks	0	0	0	0
2.5	1	257	internal://	OutNacks	0	0	0	0
2.5	1	257	internal://	InSatisfiedInterests	0.00512	0	0	0
2.5	1	257	internal://	InTimedOutInterests	0	0	0	0
2.5	1	257	internal://	OutSatisfiedInterests	0	0	0	0
2.5	1	257	internal://	OutTimedOutInterests	0	0	0	0
2.5	1	259	geoFace://	InInterests	1.66912	0.05542	1	0.0332031
2.5	1	259	geoFace://	OutInterests	0	0	0	0
2.5	1	259	geoFace://	InData	0	0	0	0
2.5	1	259	geoFace://	OutData	1.66912	1.72617	1	1.03418
2.5	1	259	geoFace://	InNacks	0	0	0	0
2.5	1	259	geoFace://	OutNacks	0	0	0	0
2.5	1	259	geoFace://	InSatisfiedInterests	1.66656	0	1	0
2.5	1	259	geoFace://	InTimedOutInterests	0	0	0	0
2.5	1	259	geoFace://	OutSatisfiedInterests	0	0	0	0
2.5	1	259	geoFace://	OutTimedOutInterests	0	0	0	0
2.5	1	260	geoFace://	InInterests	0	0	0	0
2.5	1	260	geoFace://	OutInterests	1.664	0.05525	1	0.0332031
2.5	1	260	geoFace://	InData	1.66656	1.72352	1	1.03418
2.5	1	260	geoFace://	OutData	0	0	0	0
2.5	1	260	geoFace://	InNacks	0	0	0	0
2.5	1	260	geoFace://	OutNacks	0	0	0	0
2.5	1	260	geoFace://	InSatisfiedInterests	0	0	0	0
2.5	1	260	geoFace://	InTimedOutInterests	0	0	0	0
2.5	1	260	geoFace://	OutSatisfiedInterests	1.664	0	1	0
2.5	1	260	geoFace://	OutTimedOutInterests	0	0	0	0
2.5	1	-1	all	SatisfiedInterests	1.67424	0	1	0
2.5	1	-1	all	TimedOutInterests	0	0	0	0
2.5	2	1	internal://	InInterests	0	0	0	0
2.5	2	1	internal://	OutInterests	0	0	0	0
2.5	2	1	internal://	InData	0	0	0	0
2.5	2	1	internal://	OutData	0	0	0	0
2.5	2	1	internal://	InNacks	0	0	0	0
2.5	2	1	internal://	OutNacks	0	0	0	0
2.5	2	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	2	1	internal://	InTimedOutInterests	0	0	0	0
2.5	2	1	internal://	OutSatisfiedInterests	0.00768	0	0	0
2.5	2	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	2	256	geoFace://	InInterests	0	0	0	0
2.5	2	256	geoFace://	OutInterests	0.00256	0	0	0
2.5	2	256	geoFace://	InData	0	0	0	0
2.5	2	256	geoFace://	OutData	0	0	0	0
2.5	2	256	geoFace://	InNacks	0	0	0	0
2.5	2	256	geoFace://	OutNacks	0	0	0	0
2.5	2	256	geoFace://	InSatisfiedInterests	0	0	0	0
2.5	2	256	geoFace://	InTimedOutInterests	0	0	0	0
2.5	2	256	geoFace://	OutSatisfiedInterests	0.00256	0	0	0
2.5	2	256	geoFace://	OutTimedOutInterests	0	0	0	0
2.5	2	257	internal://	InInterests	0	0	0	0
2.5	2	257	internal://	OutInterests	0	0	0	0
2.5	2	257	internal://	InData	0	0	0	0
2.5	2	257	internal://	OutData	0	0	0	0
2.5	2	257	internal://	InNacks	0	0	0	0
2.5	2	257	internal://	OutNacks	0	0	0	0
2.5	2	257	internal://	InSatisfiedInterests	0.00768	0	0	0
2.5	2	257	internal://	InTimedOutInterests	0	0	0	0
2.5	2	257	internal://	OutSatisfiedInterests	0	0	0	0
2.5	2	257	internal://	OutTimedOutInterests	0	0	0	0
2.5	2	259	appFace://	InInterests	0.33536	0	0	0
2.5	2	259	appFace://	OutInterests	0	0	0	0
2.5	2	259	appFace://	InData	0	0	0	0
2.5	2	259	appFace://	OutData	1.66656	1.72352	1	1.03418
2.5	2	259	appFace://	InNacks	0	0	0	0
2.5	2	259	appFace://	OutNacks	0	0	0	0
2.5	2	259	appFace://	InSatisfiedInterests	1.66656	0	1	0
2.5	2	259	appFace://	InTimedOutInterests	0	0	0	0
2.5	2	259	appFace://	OutSatisfiedInterests	0	0	0	0
2.5	2	259	appFace://	OutTimedOutInterests	0	0	0	0
2.5	2	260	geoFace://	InInterests	0	0	0	0
2.5	2	260	geoFace://	OutInterests	0.3328	0	0	0
2.5	2	260	geoFace://	InData	1.66656	1.72352	1	1.03418
2.5	2	260	geoFace://	OutData	0	0	0	0
2.5	2	260	geoFace://	InNacks	0	0	0	0
2.5	2	260	geoFace://	OutNacks	0	0	0	0
2.5	2	260	geoFace://	InSatisfiedInterests	0	0	0	0
2.5	2	260	geoFace://	InTimedOutInterests	0	0	0	0
2.5	2	260	geoFace://	OutSatisfiedInterests	1.664	0	1	0
2.5	2	260	geoFace://	OutTimedOutInterests	0	0	0	0
2.5	2	261	geoFace://	InInterests	0.00256	8.5e-05	0	0
2.5	2	261	geoFace://	OutInterests	0	0	0	0
2.5	2	261	geoFace://	InData	0	0	0	0
2.5	2	261	geoFace://	OutData	0.00256	0.0026475	0	0
2.5	2	261	geoFace://	InNacks	0	0	0	0
2.5	2	261	geoFace://	OutNacks	0	0	0	0
2.5	2	261	geoFace://	InSatisfiedInterests	0	0	0	0
2.5	2	261	geoFace://	InTimedOutInterests	0	0	0	0
2.5	2	261	geoFace://	OutSatisfiedInterests	0	0	0	0
2.5	2	261	geoFace://	OutTimedOutInterests	0	0	0	0
2.5	2	-1	all	SatisfiedInterests	1.6768	0	1	0
2.5	2	-1	all	TimedOutInterests	0	0	0	0
2.5	3	1	internal://	InInterests	0	0	0	0
2.5	3	1	internal://	OutInterests	0	0	0	0
2.5	3	1	internal://	InData	0	0	0	0
2.5	3	1	internal://	OutData	0	0	0	0
2.5	3	1	internal://	InNacks	0	0	0	0
2.5	3	1	internal://	OutNacks	0	0	0	0
2.5	3	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	3	1	internal://	InTimedOutInterests	0	0	0	0
2.5	3	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	3	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	3	256	geoFace://	InInterests	0	0	0	0
2.5	3	256	geoFace://	OutInterests	0.00256	8.5e-05	0	0
2.5	3	256	geoFace://	InData	0	0	0	0
2.5	3	256	geoFace://	OutData	0	0	0	0
2.5	3	256	geoFace://	InNacks	0	0	0	0
2.5	3	256	geoFace://	OutNacks	0	0	0	0
2.5	3	256	geoFace://	InSatisfiedInterests	0	0	0	0
2.5	3	256	geoFace://	InTimedOutInterests	0	0	0	0
2.5	3	256	geoFace://	OutSatisfiedInterests	0.00256	0	0	0
2.5	3	256	geoFace://	OutTimedOutInterests	0	0	0	0
2.5	3	257	internal://	InInterests	0	0	0	0
2.5	3	257	internal://	OutInterests	0	0	0	0
2.5	3	257	internal://	InData	0	0	0	0
2.5	3	257	internal://	OutData	0	0	0	0
2.5	3	257	internal://	InNacks	0	0	0	0
2.5	3	257	internal://	OutNacks	0	0	0	0
2.5	3	257	internal://	InSatisfiedInterests	0.00512	0	0	0
2.5	3	257	internal://	InTimedOutInterests	0	0	0	0
2.5	3	257	internal://	OutSatisfiedInterests	0	0	0	0
2.5	3	257	internal://	OutTimedOutInterests	0	0	0	0
2.5	3	259	geoFace://	InInterests	1.66656	0.055335	1	0.0332031
2.5	3	259	geoFace://	OutInterests	0	0	0	0
2.5	3	259	geoFace://	InData	0	0	0	0
2.5	3	259	geoFace://	OutData	1.66656	1.72352	1	1.03418
2.5	3	259	geoFace://	InNacks	0	0	0	0
2.5	3	259	geoFace://	OutNacks	0	0	0	0
2.5	3	259	geoFace://	InSatisfiedInterests	1.66656	0	1	0
2.5	3	259	geoFace://	InTimedOutInterests	0	0	0	0
2.5	3	259	geoFace://	OutSatisfiedInterests	0	0	0	0
2.5	3	259	geoFace://	OutTimedOutInterests	0	0	0	0
2.5	3	260	geoFace://	InInterests	0	0	0	0
2.5	3	260	geoFace://	OutInterests	1.664	0.05525	1	0.0332031
2.5	3	260	geoFace://	InData	1.67168	1.72882	1	1.03418
2.5	3	260	geoFace://	OutData	0	0	0	0
2.5	3	260	geoFace://	InNacks	0	0	0	0
2.5	3	260	geoFace://	OutNacks	0	0	0	0
2.5	3	260	geoFace://	InSatisfiedInterests	0	0	0	0
2.5	3	260	geoFace://	InTimedOutInterests	0	0	0	0
2.5	3	260	geoFace://	OutSatisfiedInterests	1.664	0	1	0
2.5	3	260	geoFace://	OutTimedOutInterests	0	0	0	0
2.5	3	-1	all	SatisfiedInterests	1.67168	0	1	0
2.5	3	-1	all	TimedOutInterests	0	0	0	0
2.5	4	1	internal://	InInterests	0	0	0	0
2.5	4	1	internal://	OutInterests	0	0	0	0
2.5	4	1	internal://	InData	0	0	0	0
2.5	4	1	internal://	OutData	0	0	0	0
2.5	4	1	internal://	InNacks	0	0	0	0
2.5	4	1	internal://	OutNacks	0	0	0	0
2.5	4	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	4	1	internal://	InTimedOutInterests	0	0	0	0
2.5	4	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	4	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	4	256	geoFace://	InInterests	0	0	0	0
2.5	4	256	geoFace://	OutInterests	0.00256	8.5e-05	0	0
2.5	4	256	geoFace://	InData	0	0	0	0
2.5	4	256	geoFace://	OutData	0	0	0	0
2.5	4	256	geoFace://	InNacks	0	0	0	0
2.5	4	256	geoFace://	OutNacks	0	0	0	0
2.5	4	256	geoFace://	InSatisfiedInterests	0	0	0	0
2.5	4	256	geoFace://	InTimedOutInterests	0	0	0	0
2.5	4	256	geoFace://	OutSatisfiedInterests	0.00256	0	0	0
2.5	4	256	geoFace://	OutTimedOutInterests	0	0	0	0
2.5	4	257	internal://	InInterests	0	0	0	0
2.5	4	257	internal://	OutInterests	0	0	0	0
2.5	4	257	internal://	InData	0	0	0	0
2.5	4	257	internal://	OutData	0	0	0	0
2.5	4	257	internal://	InNacks	0	0	0	0
2.5	4	257	internal://	OutNacks	0	0	0	0
2.5	4	257	internal://	InSatisfiedInterests	0.00512	0	0	0
2.5	4	257	internal://	InTimedOutInterests	0	0	0	0
2.5	4	257	internal://	OutSatisfiedInterests	0	0	0	0
2.5	4	257	internal://	OutTimedOutInterests	0	0	0	0
2.5	4	259	geoFace://	InInterests	1.66656	0.055335	1	0.0332031
2.5	4	259	geoFace://	OutInterests	0	0	0	0
2.5	4	259	geoFace://	InData	0	0	0	0
2.5	4	259	geoFace://	OutData	1.66656	1.72352	1	1.03418
2.5	4	259	geoFace://	InNacks	0	0	0	0
2.5	4	259	geoFace://	OutNacks	0	0	0	0
2.5	4	259	geoFace://	InSatisfiedInterests	1.66656	0	1	0
2.5	4	259	geoFace://	InTimedOutInterests	0	0	0	0
2.5	4	259	geoFace://	OutSatisfiedInterests	0	0	0	0
2.5	4	259	geoFace://	OutTimedOutInterests	0	0	0	0
2.5	4	260	geoFace://	InInterests	0	0	0	0
2.5	4	260	geoFace://	OutInterests	1.664	0.05525	1	0.0332031
2.5	4	260	geoFace://	InData	1.66912	1.72617	1	1.03418
2.5	4	260	geoFace://	OutData	0	0	0	0
2.5	4	260	geoFace://	InNacks	0	0	0	0
2.5	4	260	geoFace://	OutNacks	0	0	0	0
2.5	4	260	geoFace://	InSatisfiedInterests	0	0	0	0
2.5	4	260	geoFace://	InTimedOutInterests	0	0	0	0
2.5	4	260	geoFace://	OutSatisfiedInterests	1.664	0	1	0
2.5	4	260	geoFace://	OutTimedOutInterests	0	0	0	0
2.5	4	-1	all	SatisfiedInterests	1.67168	0	1	0
2.5	4	-1	all	TimedOutInterests	0	0	0	0
2.5	5	1	internal://	InInterests	0	0	0	0
2.5	5	1	internal://	OutInterests	0	0	0	0
2.5	5	1	internal://	InData	0	0	0	0
2.5	5	1	internal://	OutData	0	0	0	0
2.5	5	1	internal://	InNacks	0	0	0	0
2.5	5	1	internal://	OutNacks	0	0	0	0
2.5	5	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	5	1	internal://	InTimedOutInterests	0	0	0	0
2.5	5	1	internal://	OutSatisfiedInterests	0.07424	0	0	0
2.5	5	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	5	2	internal://	InInterests	0	0	0	0
2.5	5	2	internal://	OutInterests	0	0	0	0
2.5	5	2	internal://	InData	0	0	0	0
2.5	5	2	internal://	OutData	0	0	0	0
2.5	5	2	internal://	InNacks	0	0	0	0
2.5	5	2	internal://	OutNacks	0	0	0	0
2.5	5	2	internal://	InSatisfiedInterests	0.00512	0	0	0
2.5	5	2	internal://	InTimedOutInterests	0	0	0	0
2.5	5	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	5	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	5	257	internal://	InInterests	0	0	0	0
2.5	5	257	internal://	OutInterests	0	0	0	0
2.5	5	257	internal://	InData	0	0	0	0
2.5	5	257	internal://	OutData	0	0	0	0
2.5	5	257	internal://	InNacks	0	0	0	0
2.5	5	257	internal://	OutNacks	0	0	0	0
2.5	5	257	internal://	InSatisfiedInterests	0.06912	0	0	0
2.5	5	257	internal://	InTimedOutInterests	0	0	0	0
2.5	5	257	internal://	OutSatisfiedInterests	0	0	0	0
2.5	5	257	internal://	OutTimedOutInterests	0	0	0	0
2.5	5	259	appFace://	InInterests	0	0	0	0
2.5	5	259	appFace://	OutInterests	1.66656	0.055335	1	0.0332031
